,compound,formation_energy
1354,Br1Rb1Na2Ga6,4.945948963333333
1355,K1Sn1Sb2Be6,16.75581155000001
1356,Sb1Cl1Mg2C6,27.1126261
1357,O1In1Br2P6,10.46523349999999
1358,Na1Ba1Si2In6,10.172316266666673
1359,C1Na1P2Ca6,0.3396437666666614
1360,Pb1Bi1Tl2Sn6,6.2236901999999965
1361,Tl1Na1Ca2Sr6,1.4247924666666663
1362,Pb1Cs1Mg2Ca6,4.898161069999997
1363,I1K1P2Si6,21.21297610000001
1364,I1Te1Si2Al6,13.381479033333335
1365,Ca1Li1Cs2Si6,5.4726075066666695
1366,S1In1Se2Br6,3.0786669791666696
1367,Be1In1Sr2Tl6,0.16719340000000216
1368,Tl1Al1K2Sb6,2.853074099999997
1369,S1Te1F2N6,19.58314029583331
1370,Sr1Na1In2Pb6,5.259159666666669
1371,Si1Sn1Se2Te6,6.650385016666668
1372,As1O1Li2Si6,4.450630083333344
1373,As1Ge1Be2O6,-5.825555250000001
1374,Cs1Al1Na2P6,8.312504103333332
1375,Cs1Tl1Mg2C6,35.40566947000001
1376,Pb1O1H2K6,-0.5111319000000023
1377,Al1H1Sr2Mg6,1.093971800000002
1378,I1Si1H2F6,-11.790452050000003
1379,Sr1Ba1In2P6,11.325331499999994
1380,C1Ca1P2Ge6,8.474457700000002
1381,C1Sn1Si2Mg6,3.97979325
1382,H1Br1Rb2Sn6,0.25055056000000064
1383,As1Br1H2P6,17.530819149999996
1384,B1Ga1K2Mg6,2.510368266666667
1385,Ga1Rb1Se2O6,6.303634196666671
1386,Na1S1Ca2H6,2.8914984791666747
1387,S1As1Bi2Mg6,-3.0808333374999997
1388,I1Tl1Si2S6,10.822447674999996
1389,Cs1Si1Sb2B6,22.101016469999998
1390,B1Ba1Sn2O6,-7.303593533333334
1391,Sn1F1Be2N6,28.119540824999987
1392,Ge1In1O2Br6,2.700594600000006
1393,Ge1B1Ba2F6,-20.227631283333338
1394,K1Li1S2P6,12.498595091666665
1395,I1Se1Cl2Li6,-9.269759266666671
1396,Pb1B1As2H6,7.258160066666676
1397,Pb1Cs1K2As6,7.495675169999998
1398,As1K1S2I6,3.7859902749999996
1399,Cs1S1B2F6,-3.610370334166671
1400,F1Cl1Be2H6,11.820187525000005
1401,Al1Br1As2C6,28.806448300000014
1402,Ba1Ca1Tl2Te6,-1.2101089999999992
1403,Pb1As1F2Sr6,-7.433008200000003
1404,Mg1Tl1Bi2Al6,7.642605499999998
1405,Ba1Cl1N2Sr6,11.502414349999995
1406,As1Li1Cs2Ca6,-0.5057544433333412
1407,P1Tl1Br2Li6,-4.317259050000004
1408,I1Ga1O2C6,36.400261500000006
1409,I1Cl1Al2Ca6,-2.3649875500000057
1410,Ge1Si1H2Sb6,10.857066899999996
1411,Si1S1Mg2Ca6,-4.137581687500003
1412,B1Se1Te2P6,8.435551966666665
1413,Be1F1Mg2P6,3.26481947500001
1414,Sb1P1S2Mg6,-0.37181497500000305
1415,Te1Si1Ge2Sn6,7.062104033333334
1416,Cs1B1Se2S6,9.06190997833334
1417,Ca1Mg1C2In6,17.287092099999995
1418,Be1B1Sn2Pb6,4.845538366666659
1419,Te1Bi1Cl2Mg6,0.37840883333333153
1420,Mg1Se1Cl2C6,29.84769043333334
1421,Na1F1C2Ca6,8.565730141666666
1422,Sn1O1Li2Tl6,1.277313083333329
1423,Sn1O1Na2Mg6,-1.6729491166666648
1424,O1F1Ba2Mg6,-5.030490425
1425,Na1S1Cs2Sn6,2.8553869191666728
1426,I1Ga1Rb2Mg6,2.8585197599999983
1427,F1Rb1Ba2Sn6,-2.7437377949999977
1428,H1As1Tl2S6,4.576178124999998
1429,Cs1Sb1Rb2K6,-0.32457222000000385
1430,Sr1C1Al2N6,17.485182899999984
1431,Mg1In1Cs2N6,14.901344239999986
1432,Ga1N1K2Na6,1.1501672500000026
1433,Cs1Sr1Sb2Rb6,6.261594949999997
1434,S1Ba1F2Na6,-4.3690102374999995
1435,N1F1Al2Sb6,2.9881859250000034
1436,Rb1In1B2O6,12.691410263333324
1437,P1In1Sr2B6,11.44338605
1438,S1Te1O2Ga6,7.342355845833332
1439,Mg1Ge1Rb2Br6,-13.195873540000001
1440,Li1Cl1Se2Bi6,3.6359368833333363
1441,F1Cl1Cs2In6,-3.7358475349999978
1442,P1Ba1Br2Se6,1.9777229500000004
1443,Mg1Br1Rb2Li6,-0.790081439999998
1444,C1O1Te2Cl6,8.000124266666663
1445,Pb1N1F2In6,0.7195867000000042
1446,Ga1Rb1Si2Ba6,5.5107381299999965
1447,Ba1H1Ga2P6,6.683528500000008
1448,B1Ga1Na2Pb6,3.660075199999998
1449,Pb1F1Cs2P6,6.198255715000002
1450,I1Sn1Si2Se6,9.25081965
1451,O1Br1N2Ca6,-0.7254336000000023
1452,Cs1Se1H2Te6,9.511824503333333
1453,P1Tl1Cs2Ba6,-2.117312110000004
1454,O1In1Cs2P6,5.8037298399999955
1455,Al1F1S2Be6,7.218236100000006
1456,Bi1Al1K2B6,17.406556900000005
1457,B1N1H2Ca6,1.3781803166666649
1458,Cs1Ca1Br2Be6,18.103852870000004
1459,C1B1Li2F6,-13.155597450000013
1460,Ge1F1O2Al6,5.357495574999987
1461,S1In1C2Li6,8.359520112499997
1462,Ge1F1Tl2Be6,5.2637693750000025
1463,Be1Ge1As2N6,15.815137399999976
1464,Pb1S1Sn2P6,9.229561012499993
1465,Na1K1Ba2Be6,14.256960266666672
1466,B1Ge1C2Tl6,16.404274066666662
1467,Si1Mg1C2Na6,15.263618000000012
1468,Sb1Br1Pb2Se6,2.4672160499999976
1469,As1F1Ba2Br6,-13.800612475000001
1470,Si1Se1Sb2O6,-7.460535566666671
1471,C1F1Se2Na6,-6.413124258333333
1472,Mg1Sr1Na2Sb6,3.0967203333333373
1473,Sr1N1As2Si6,9.319520050000008
1474,Ge1Se1Mg2Br6,-1.7755736666666628
1475,Rb1H1B2P6,16.550543463333327
1476,Sb1H1Cs2Si6,4.813618390000009
1477,Se1N1K2Cs6,-0.23248099666666988
1478,Bi1H1K2Na6,-0.0933644999999963
1479,K1N1Li2Ge6,5.4842840833333355
1480,Pb1Li1K2Sr6,0.1147513666666633
1481,K1Bi1Be2N6,28.882360399999982
1482,Se1Rb1Mg2F6,-14.901799686666664
1483,Sb1F1Bi2Mg6,-3.8861994750000015
1484,N1F1Na2P6,4.385244858333323
1485,B1Al1Ba2O6,-18.30580583333333
1486,Cs1Na1Ca2Sn6,5.431375636666669
1487,I1In1As2Ga6,8.006650200000003
1488,S1Se1Sn2Ge6,5.093780345833338
1489,Se1Br1Ge2C6,31.445281033333345
1490,Pb1Tl1Mg2Ge6,10.0466278
1491,Na1F1As2In6,0.8945952416666749
1492,P1Li1H2Te6,7.899566716666676
1493,Cs1As1Te2Br6,-1.061021613333331
1494,Cs1Cl1Te2Se6,10.101697386666665
1495,C1Cl1O2Bi6,9.060544449999995
1496,Pb1As1C2Ga6,17.555667850000017
1497,Bi1In1P2C6,34.9466889
1498,Pb1Mg1As2Ca6,1.3094515999999956
1499,I1O1Pb2Se6,2.8118166999999943
1500,Sr1P1S2Cl6,-2.680415525000008
1501,Cs1Sb1Sn2Be6,16.898232020000012
1502,H1Cl1Sr2Cs6,-2.5544123299999963
1503,Na1Ba1B2Ge6,19.655162
1504,Sb1Si1N2Li6,8.98804925
1505,Br1Rb1Si2Be6,21.244463230000004
1506,I1Bi1H2Cl6,1.593258599999995
1507,Te1Se1S2C6,32.394307691666675
1508,Si1Ga1I2Pb6,3.1519651999999994
1509,S1P1Sr2O6,-17.020637637500002
1510,Sr1Li1Be2Ca6,10.791293166666664
1511,Be1K1Ge2O6,-0.28800009999999787
1512,Mg1O1H2In6,4.9415186000000055
1513,Pb1Sn1O2Rb6,3.3448418299999965
1514,S1In1P2O6,0.41382361249999633
1515,Ge1Te1Ba2I6,-6.703900266666668
1516,Na1Ga1Ca2K6,2.8408715666666655
1517,Sb1Si1In2Ge6,6.1512189500000005
1518,I1Li1Ba2Tl6,-0.19142663333333942
1519,Li1Sr1Si2Sb6,8.27533686666667
1520,Ga1N1H2Sn6,9.21869395000001
1521,Mg1In1P2Ca6,3.277629099999995
1522,Na1As1O2C6,36.14102971666667
1523,Na1H1Ba2Tl6,-1.4545775333333353
1524,Si1F1Rb2Br6,-10.517861765
1525,Pb1I1Sb2Be6,13.687532700000009
1526,Bi1N1B2O6,14.477015983333331
1527,C1B1P2O6,3.030296066666658
1528,Pb1K1Te2Be6,16.94318066666667
1529,I1Be1Ge2Ca6,0.4494326999999956
1530,K1Br1Cs2P6,10.191337039999997
1531,P1K1B2Te6,13.821125883333341
1532,Mg1S1Ba2Si6,4.018718112500004
1533,Ge1Li1Se2K6,0.24712993333333344
1534,Sr1In1O2Ge6,13.0002547
1535,K1Li1Rb2P6,6.018586726666669
1536,Rb1F1Sb2K6,-5.363258395000006
1537,Tl1K1Cs2Pb6,3.251048339999997
1538,S1Si1O2Rb6,0.019831892499997394
1539,Ba1N1Sr2Rb6,4.2553869299999985
1540,S1In1N2Te6,15.01048461249999
1541,Te1Bi1Mg2Ge6,9.418933133333333
1542,Rb1N1Ba2Ca6,0.00038977999999900703
1543,Sr1P1Pb2Cl6,-6.039696550000006
1544,I1F1Tl2Al6,3.0576208749999942
1545,Cs1B1K2Si6,5.279105236666673
1546,K1Rb1In2Be6,21.806677130000004
1547,Sb1N1Bi2Ca6,-8.468945000000005
1548,I1Ca1As2O6,-3.6761188999999987
1549,P1Bi1F2Sn6,1.9242346999999995
1550,Na1Tl1Mg2Ca6,2.743827466666662
1551,Cs1Sn1Ba2F6,-24.50857803
1552,As1Mg1Rb2I6,-8.374172190000003
1553,Ba1F1Na2Si6,6.305160608333338
1554,Li1P1Sb2Se6,2.186039016666662
1555,Al1Br1O2Pb6,7.859729799999997
1556,Mg1Rb1Pb2N6,20.97144402999998
1557,Bi1In1Ca2Se6,-4.2343158000000045
1558,Cs1Al1I2As6,7.8856635700000055
1559,K1Li1Sr2C6,23.487627366666672
1560,Ca1Si1Br2Ga6,0.8127461000000054
1561,P1As1Rb2In6,1.6429734600000039
1562,Bi1Sn1O2Ga6,8.941112749999995
1563,H1Sn1As2K6,1.7032659499999987
1564,Ga1Na1K2Sb6,2.255672266666668
1565,As1O1F2Mg6,-7.504615500000003
1566,Li1Al1F2O6,-1.1115886833333306
1567,H1F1Cl2Tl6,-4.716518225000005
1568,S1Te1Pb2Ga6,3.806747645833333
1569,Bi1Se1In2F6,-14.678384616666666
1570,Ge1Mg1Cs2Li6,0.5327775400000014
1571,O1In1Sr2Rb6,-0.990576020000006
1572,Na1N1Al2Pb6,5.828939616666666
1573,Be1Sr1Sb2Br6,-4.397959999999994
1574,Sb1Te1Si2N6,16.86295558333331
1575,H1Tl1N2As6,16.120653400000002
1576,K1Si1B2O6,4.081819633333332
1577,Sr1Se1Br2Te6,4.092984633333337
1578,Pb1Te1As2H6,9.01989913333334
1579,Be1In1Ga2Li6,3.385186800000003
1580,Ca1Mg1I2S6,3.2330269750000014
1581,Be1Rb1Si2O6,3.168319529999998
1582,H1S1F2Ba6,-7.755812437500001
1583,Si1Li1C2H6,15.211230066666673
1584,Bi1In1Cl2S6,7.533730574999993
1585,Pb1B1Ca2O6,-14.958327833333335
1586,Cs1S1Rb2N6,12.91585184249999
1587,Pb1Sn1Na2I6,-6.635321816666664
1588,Cs1Ge1Li2Cl6,-10.040390396666666
1589,Mg1N1In2Br6,-1.2784025499999956
1590,I1Mg1Br2Sn6,4.943308400000003
1591,S1Cl1I2Al6,4.091110462499994
1592,Se1Na1P2K6,0.9364325999999963
1593,Sb1Br1Cs2Be6,13.727238990000007
1594,Na1Li1I2Be6,14.318047833333338
1595,Bi1Br1K2P6,9.1436684
1596,B1Li1O2Pb6,5.2213153333333295
1597,Na1Al1Mg2H6,1.7501280666666723
1598,Ca1Br1N2P6,23.87041099999999
1599,S1Ba1K2Ga6,0.6455596124999978
1600,Li1Cl1Bi2Mg6,0.35623801666666566
1601,P1Bi1Cs2Se6,-2.4027172099999987
1602,S1Sn1B2Be6,16.999868595833334
1603,Cs1H1S2Te6,9.430574295000007
1604,C1Ge1K2I6,-1.758773699999999
1605,H1In1Al2Se6,5.343199099999996
1606,Be1H1Ba2I6,-8.411685299999998
1607,H1Cl1Sr2Br6,-7.132562349999997
1608,Sr1N1Si2Be6,8.18577795000001
1609,Ge1Al1Tl2As6,4.418617400000002
1610,H1O1S2As6,6.021824824999989
1611,Sr1S1C2As6,21.844156312500004
1612,C1Tl1B2S6,18.058845808333324
1613,Sb1H1Li2Al6,2.390994583333331
1614,I1Be1K2Br6,-7.605472899999995
1615,Li1Sr1Sb2Be6,13.874938466666674
1616,I1K1Al2N6,22.96502729999998
1617,Sb1Sr1Be2Br6,-1.6301523499999924
1618,Mg1Al1N2Bi6,14.3591284
1619,Tl1Si1Sb2Br6,0.16174440000000345
1620,O1Ge1Rb2Br6,-7.409346939999995
1621,Tl1As1I2C6,30.528057050000008
1622,K1Br1Rb2Sn6,5.307897959999998
1623,Te1Bi1Na2F6,-17.900061283333336
1624,Al1Li1K2Br6,-14.231595433333329
1625,B1N1S2Tl6,4.444947141666667
1626,Tl1In1Al2N6,22.3811892
1627,Ge1Br1Si2As6,11.869066200000006
1628,Te1Ba1C2O6,8.120870633333325
1629,I1Cl1B2Te6,16.486722583333336
1630,Mg1Ga1Be2In6,7.929721200000003
1631,B1F1Se2Li6,-8.06430489166667
1632,Pb1Te1Bi2Si6,12.205117033333337
1633,As1Cl1Bi2Ca6,-8.486660900000004
1634,Be1F1Cs2Te6,-2.327297684999998
1635,Pb1N1Cs2Si6,6.640881090000015
1636,As1B1In2N6,14.127874516666658
1637,As1Se1Rb2S6,-0.25446198166666534
1638,Pb1Si1Ba2Te6,-5.339420299999993
1639,Sb1Si1Sn2Tl6,4.862447850000002
1640,Cs1Sn1B2Ga6,16.83232405333334
1641,P1Bi1Si2Be6,11.24926125000001
1642,Ca1Rb1K2Ga6,5.808885830000001
1643,Ca1Bi1Ba2Te6,-6.918547699999998
1644,Ga1Rb1Ca2Te6,-1.2583116699999977
1645,Na1H1Pb2Ga6,2.293166466666669
1646,P1K1N2Cs6,8.768255270000001
1647,S1Br1Be2Ga6,8.695147412500003
1648,Sr1As1Ca2Al6,4.1329886500000015
1649,Cs1C1Rb2Tl6,2.5592321299999945
1650,Br1Cl1Ga2Mg6,2.4821070499999998
1651,N1Sn1Br2Ba6,-5.429221599999998
1652,Pb1H1Rb2Cl6,-9.58938604
1653,P1Na1Li2K6,1.028894150000001
1654,Ba1Ga1Pb2O6,-8.6046525
1655,Ga1Ba1Rb2P6,5.094275260000003
1656,Cs1Ge1H2Se6,8.883357570000001
1657,B1F1Ge2Rb6,1.0403304216666633
1658,I1Sn1O2Na6,0.6095416500000042
1659,Ca1Al1Cs2S6,-6.248840584999996
1660,Mg1N1Br2O6,8.412896649999993
1661,P1O1F2Cs6,-10.254371980000002
1662,Te1N1Ba2H6,2.8374199833333407
1663,Al1N1Mg2O6,-7.431157649999996
1664,Ba1F1Ca2Pb6,-1.2028375250000067
1665,Li1Ga1N2Ca6,9.686972966666666
1666,Ge1F1As2Sb6,4.776264374999997
1667,Cs1Be1P2Sn6,8.729734970000006
1668,Ga1Al1Ba2Ca6,-0.392098500000003
1669,K1Al1Mg2Be6,16.188964600000006
1670,O1Li1H2Br6,6.6306540666666685
1671,As1C1F2P6,9.005974299999998
1672,Rb1P1Ca2Sr6,0.5842213799999953
1673,Ga1Rb1Sn2S6,3.895389905000002
1674,I1Sb1Al2F6,-13.887635500000009
1675,Be1S1Sn2O6,-8.836345387500003
1676,Ga1Se1O2Br6,4.561418733333337
1677,Sr1S1Bi2Pb6,4.870986812499996
1678,Sn1Br1Cs2Ca6,-1.5055940099999994
1679,Te1Al1Si2C6,27.526272833333337
1680,P1H1Ca2Se6,-3.814580450000001
1681,Sb1Na1Si2Sr6,2.840170916666672
1682,Pb1Bi1N2K6,8.761453200000002
1683,Rb1F1Bi2H6,9.041623505
1684,S1B1Pb2Br6,0.930021179166669
1685,O1N1Cs2Sb6,3.045848290000002
1686,O1Be1C2Sb6,14.845355499999997
1687,Pb1In1Ge2Br6,-0.5652380999999949
1688,P1N1Rb2Te6,1.3770821600000005
1689,Be1O1K2As6,2.726156500000002
1690,H1Te1C2Tl6,14.409783833333332
1691,Sr1F1Ge2C6,33.363748675000004
1692,Cs1Mg1Ca2Cl6,-14.32287573
1693,Ca1Sn1K2Si6,8.599398650000001
1694,Pb1Ge1Se2Te6,7.728530166666669
1695,Pb1Cl1Be2F6,-4.978573300000008
1696,Cs1Sr1Pb2Sb6,10.179429169999999
1697,Ge1Cl1Al2N6,18.102477650000004
1698,Be1Ge1Pb2Ca6,-1.1143492000000066
1699,Mg1Bi1Ge2Te6,5.614098800000001
1700,As1Al1Ba2S6,-9.343891475
1701,Ge1Rb1Sn2Ca6,1.7223632299999991
1702,F1In1Se2As6,7.998700741666671
1703,Sb1In1Br2Cs6,-5.37468743
1704,I1Ge1Sn2Cs6,-0.11180698000000078
1705,As1Li1Sr2C6,19.753318016666675
1706,H1Te1Ge2Si6,8.222506833333348
1707,Ge1In1Te2Tl6,0.9848022666666658
1708,Sr1Se1N2Te6,13.568631933333336
1709,Be1Mg1In2N6,13.64260909999998
1710,Ba1O1Sr2Ca6,-2.511293300000002
1711,Sb1O1As2Al6,2.5737604499999946
1712,Pb1Cs1Si2Be6,21.793254070000007
1713,As1Ba1Cl2K6,-3.094403249999999
1714,O1Ga1Al2In6,1.817488000000008
1715,Tl1Bi1Ga2As6,9.988647400000005
1716,Tl1Be1P2Ca6,2.1387769999999975
1717,Cs1P1K2B6,15.01647982
1718,N1Li1Sb2Sr6,-4.004894783333331
1719,Br1In1Bi2P6,11.271187999999995
1720,F1In1Al2H6,6.389157975
1721,Be1N1Ca2Sr6,0.4123892500000004
1722,H1Tl1Pb2Li6,-1.5607574000000035
1723,S1Bi1Rb2Si6,8.368920572500002
1724,Pb1Al1Be2In6,9.385607800000006
1725,Ca1Br1As2Bi6,10.286888099999995
1726,Sb1Mg1O2N6,25.32050944999999
1727,Pb1Rb1P2H6,11.156813929999998
1728,Te1In1Sr2Na6,-1.1810072666666684
1729,I1Ge1S2Cl6,3.347626024999993
1730,O1N1Pb2Rb6,0.8354560299999925
1731,S1Si1Cs2O6,-6.188467747499999
1732,As1O1Cs2P6,6.2008279900000005
1733,Mg1Br1Na2Ca6,0.01772403333333017
1734,S1C1Se2H6,8.676167479166672
1735,As1Te1Ge2Se6,5.428937883333333
1736,Cs1Si1As2Se6,6.797667869999998
1737,P1Ga1As2Bi6,6.937212350000003
1738,P1Al1Be2Pb6,10.026171150000003
1739,Cs1Be1Si2Li6,7.654646169999992
1740,Pb1F1K2Li6,-4.391763125000001
1741,S1Se1In2Cs6,-3.678733934166665
1742,Te1Al1Be2Si6,16.098262833333344
1743,H1Bi1Ba2Li6,-0.6129281000000013
1744,P1N1Se2In6,1.945655566666666
1745,Ga1Cl1Na2Se6,1.0185248833333311
1746,Tl1S1P2Br6,5.793262512500004
1747,Cs1C1Sn2Cl6,1.1263670699999935
1748,I1Mg1H2As6,14.902758800000012
1749,Be1B1Mg2As6,4.2291825666666725
1750,Cs1F1N2Sb6,14.536763745000002
1751,As1C1N2Cl6,13.415169449999993
1752,Rb1N1S2Br6,8.112164605
1753,As1Ge1Ba2Mg6,-0.11823485000000034
1754,O1Al1Tl2Bi6,1.3671477000000039
1755,Cs1O1F2In6,-1.9963016799999949
1756,Cs1Rb1Sr2Ga6,7.7046993000000015
1757,I1Si1Be2Sb6,12.852394800000006
1758,Te1Br1Sb2Pb6,4.440471333333331
1759,Na1N1Se2Br6,6.557223883333336
1760,Tl1F1Sr2C6,25.687784875000006
1761,Ca1Bi1Pb2Se6,-0.8015795000000026
1762,F1In1Sr2Mg6,-3.061314024999998
1763,Tl1Ge1N2Si6,22.167077400000004
1764,Br1N1I2Mg6,-0.7176684499999979
1765,K1Rb1Na2Pb6,7.829651563333332
1766,K1Ge1C2Bi6,21.0150007
1767,Sb1As1Si2Ba6,-1.5266481000000098
1768,Si1Al1P2Pb6,7.265916400000002
1769,I1Mg1Ba2Pb6,0.8422892999999974
1770,O1Sn1Br2F6,-5.8081392000000065
1771,S1F1Te2O6,-0.6044664458333386
1772,Al1Rb1Li2P6,9.243160863333344
1773,Sr1H1B2Al6,14.824657133333332
1774,Cs1Si1Se2Tl6,3.932439036666665
1775,H1Ba1Li2Ga6,1.900767133333332
1776,K1Si1Sb2Al6,8.928277200000007
1777,Pb1Ca1Rb2P6,6.355954959999998
1778,Sb1F1Na2Cs6,-5.87238092166667
1779,Te1Br1Tl2H6,4.539860033333337
1780,Ge1S1Cs2Br6,-8.144493747499997
1781,Cs1Sr1Si2Ba6,10.338535469999997
1782,H1Br1Li2Mg6,0.5901545333333331
1783,O1Al1Mg2Bi6,1.6845301000000035
1784,Na1B1Rb2In6,1.8787176933333392
1785,C1In1P2Ge6,10.114020199999999
1786,Na1Br1Se2O6,5.034650533333341
1787,Sb1Tl1Ge2Li6,2.295377449999993
1788,K1N1Be2Ge6,11.634077949999998
1789,Cs1I1Pb2Ga6,7.627328070000001
1790,Ba1Al1C2P6,23.007712100000006
1791,P1B1Li2C6,19.404053049999995
1792,Al1Rb1I2In6,2.612985030000001
1793,Mg1Br1Rb2F6,-21.915511589999998
1794,Be1Mg1Tl2Te6,0.21466340000000272
1795,Rb1F1Pb2Sr6,-1.7426846950000048
1796,Te1O1Rb2I6,-5.30816440666667
1797,Rb1Na1P2Be6,23.912202996666668
1798,Be1H1Mg2F6,-21.762634650000006
1799,Li1Cl1Se2Ca6,-3.9882847166666693
1800,Sb1B1Rb2O6,-7.266648323333335
1801,S1Br1Rb2As6,5.155175972499997
1802,Sb1Sn1Cs2Si6,9.452188840000005
1803,Li1Ga1Mg2In6,1.9948090666666687
1804,Mg1Bi1Br2Sn6,4.2812047000000035
1805,Mg1Se1F2Li6,-6.242621716666672
1806,C1N1Ca2Ga6,4.185963550000004
1807,As1Cl1Sr2Ca6,-5.218616500000007
1808,K1F1Te2N6,29.905929241666648
1809,As1O1Ge2Cl6,1.5419564499999936
1810,Cs1Bi1Sr2Ca6,2.4319225699999976
1811,Ge1S1B2Cl6,7.869523345833333
1812,Mg1N1I2S6,9.870672325000005
1813,Cs1Bi1Ba2I6,-7.374347029999999
1814,P1Cl1Ca2K6,-2.3344134000000025
1815,Li1Cl1B2Ge6,15.246493349999998
1816,P1B1K2As6,4.5022870166666635
1817,Na1Ga1F2Ca6,-2.5805184833333357
1818,P1K1B2Bi6,16.429720483333337
1819,Ga1Rb1Cs2F6,-27.886937080000003
1820,Ca1N1Ga2F6,-12.966414600000011
1821,N1Al1Mg2Ba6,0.2865459499999936
1822,Sr1F1Al2Ca6,0.7736836749999974
1823,Mg1Ba1Al2S6,3.242085375000002
1824,Bi1Br1Ca2Ge6,5.5432146999999965
1825,Pb1C1Tl2Cl6,-2.9348891000000066
1826,Be1N1Cl2O6,11.849817949999995
1827,Ba1In1Mg2Pb6,6.1988442999999975
1828,Sb1As1Si2Li6,2.085230299999992
1829,Ca1In1Cs2H6,-0.9212651599999937
1830,K1H1As2Bi6,7.406802500000001
1831,P1Mg1S2Te6,7.398541075000004
1832,Sr1Sn1In2Cs6,4.094917069999999
1833,Na1Ba1Be2Se6,10.02631386666667
1834,I1Rb1Sb2Br6,2.365660130000002
1835,Bi1F1As2H6,8.874639475000002
1836,P1Ba1S2As6,9.869501675000002
1837,C1Sn1O2S6,14.769374124999999
1838,Te1F1H2B6,27.234327108333325
1839,Sr1C1Te2Bi6,7.992967666666672
1840,Al1F1Na2Tl6,-0.9997781916666675
1841,Na1N1B2Br6,11.481129550000006
1842,C1Al1Be2Cl6,4.927835499999993
1843,Si1B1Mg2Na6,5.835402466666668
1844,Ba1Se1Na2In6,1.6398849666666706
1845,Bi1Cl1Ga2Te6,4.784360550000002
1846,Na1Te1Al2Li6,1.7238186999999954
1847,Cs1Cl1Mg2C6,32.02742352
1848,As1F1Na2Tl6,-1.8583527416666676
1849,P1Be1Mg2O6,-19.144085749999995
1850,I1Te1Sb2F6,-8.61450261666667
1851,Br1Na1F2Sb6,6.585964316666669
1852,K1In1Ca2Al6,7.611426699999999
1853,S1As1Sn2P6,8.068251262499999
1854,Si1Li1Sn2Ge6,4.4674817666666655
1855,Cs1Mg1In2Pb6,5.939072169999999
1856,I1P1Li2F6,-20.251883666666668
1857,Be1Ba1Mg2Ca6,5.1176434999999945
1858,As1B1Ga2N6,15.276122716666656
1859,H1F1Ga2Tl6,-0.7070815250000031
1860,Tl1Ga1Li2Se6,0.8402942333333314
1861,Si1Al1Ge2H6,5.906634700000005
1862,Bi1Ba1Se2Na6,2.5352493666666653
1863,Li1In1Al2F6,-19.96988908333333
1864,Ba1In1Te2N6,21.732946866666644
1865,Mg1Sn1P2I6,3.5185424500000018
1866,Se1Li1Ga2Sb6,4.566159500000005
1867,Al1Cl1Ba2P6,2.0843187500000013
1868,O1Sn1Se2Tl6,0.08121661666666213
1869,Se1N1K2Br6,-3.2228630166666647
1870,P1Mg1K2C6,21.036191849999994
1871,Te1H1Na2Cl6,-6.950076133333333
1872,Sb1Se1Sn2C6,25.740191583333335
1873,As1O1P2Ba6,-8.760349550000004
1874,Ca1F1Sb2Te6,3.789281375000005
1875,Ge1As1Ga2Tl6,4.509002949999999
1876,Ca1C1B2I6,11.348210933333338
1877,Li1Cl1Be2Ca6,3.273782616666658
1878,Mg1Be1Bi2Na6,3.9068249999999978
1879,Li1Ba1N2O6,16.526047466666668
1880,Cs1Te1Cl2Se6,6.252014803333331
1881,H1Ca1B2As6,13.89371503333333
1882,Cs1B1As2O6,3.9770799366666694
1883,C1O1N2Ca6,-2.7026462000000038
1884,As1Te1Ba2Tl6,0.1548718833333318
1885,Mg1Cl1As2P6,13.435803550000006
1886,Be1Ge1In2H6,4.388203600000004
1887,P1F1H2C6,34.64859362500001
1888,I1Li1Bi2H6,8.92509976666667
1889,Br1Sn1Rb2In6,2.1904967100000015
1890,Si1Na1P2As6,10.208927166666669
1891,Ge1In1Se2Br6,0.1964104666666735
1892,Sb1Bi1Ge2Be6,13.898710950000012
1893,Be1N1Cs2Br6,-3.6207046100000007
1894,Tl1F1Te2Li6,-8.590829658333334
1895,Mg1Ga1Ca2Be6,6.804178600000004
1896,P1Ge1Tl2Se6,1.0135682499999987
1897,Cs1K1Mg2S6,9.308767145000001
1898,B1Be1O2P6,10.54515396666666
1899,Se1Li1Te2Mg6,-1.4658913333333352
1900,Ca1Rb1In2Te6,2.6425532300000043
1901,S1Rb1P2Si6,16.172911942500008
1902,Tl1Cl1Sb2S6,8.926020824999995
1903,Sr1Si1Ba2S6,-12.143420425000002
1904,N1Tl1Te2F6,-2.0738849333333427
1905,Sn1Rb1Na2Be6,16.413441813333336
1906,P1Al1I2Ca6,-5.202146850000005
1907,I1As1Br2Be6,11.068665450000005
1908,Mg1Cl1O2Sn6,9.383608450000004
1909,Tl1Bi1Sn2As6,9.367869299999995
1910,Mg1C1Ga2B6,12.899778300000001
1911,Tl1Sn1Se2B6,22.12391571666667
1912,Ge1O1I2S6,8.189839475000003
1913,Ca1S1Si2In6,6.197128612500006
1914,Na1In1Li2Tl6,2.6674254999999967
1915,S1Al1Mg2I6,-0.26384478750000184
1916,Ge1Al1Mg2Te6,1.9122769000000055
1917,P1Be1Mg2Li6,0.6823492500000015
1918,Cs1In1As2Sr6,4.440192470000003
1919,S1Al1Br2O6,-0.997939987499997
1920,P1Ba1As2In6,5.164391250000001
1921,Mg1Tl1As2Na6,4.8068642
1922,Cs1Li1K2F6,-20.71256511333333
